source_file,clip_file,clip_index,duration,pothole,gps_data
input_videos\GRMN0979.MP4,output_clips\GRMN0979_clip_000.mp4,0,10.010333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 7), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 9), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 10), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 11), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 12), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0979.MP4,output_clips\GRMN0979_clip_001.mp4,1,10.026667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 17), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 18), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 19), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 21), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0979.MP4,output_clips\GRMN0979_clip_002.mp4,2,10.022333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 32), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 33), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 34), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 35), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 36), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0979.MP4,output_clips\GRMN0979_clip_003.mp4,3,10.017333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 39), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 41), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 43), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 45), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 46), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0979.MP4,output_clips\GRMN0979_clip_004.mp4,4,10.013333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 47), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 49), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 51), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 52), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 53), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 54), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 34, 56), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0980.MP4,output_clips\GRMN0980_clip_000.mp4,0,10.026667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 21), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0980.MP4,output_clips\GRMN0980_clip_001.mp4,1,10.021333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 32), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 33), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 34), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 35), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 36), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 39), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0980.MP4,output_clips\GRMN0980_clip_002.mp4,2,10.017333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 41), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 43), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 45), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 46), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 47), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 49), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0980.MP4,output_clips\GRMN0980_clip_003.mp4,3,10.012333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 51), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 52), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 53), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 54), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 57), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 35, 59), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0980.MP4,output_clips\GRMN0980_clip_004.mp4,4,10.028667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 36), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 1), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 2), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 3), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 4), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 5), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 6), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 7), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 9), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0980.MP4,output_clips\GRMN0980_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 10), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 11), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 12), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 17), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 18), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 19), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0981.MP4,output_clips\GRMN0981_clip_000.mp4,0,10.019333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 21), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0981.MP4,output_clips\GRMN0981_clip_001.mp4,1,10.015333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 32), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 33), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 34), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 35), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 36), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 39), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0981.MP4,output_clips\GRMN0981_clip_002.mp4,2,10.010333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 41), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 43), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 45), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 46), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 47), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 49), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0981.MP4,output_clips\GRMN0981_clip_003.mp4,3,10.026667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 51), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 52), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 53), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 54), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 56), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 56), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 36, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0982.MP4,output_clips\GRMN0982_clip_000.mp4,0,10.026667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 46), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 47), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0982.MP4,output_clips\GRMN0982_clip_001.mp4,1,10.021333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 49), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 51), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 52), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 53), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 54), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 56), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 57), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0982.MP4,output_clips\GRMN0982_clip_002.mp4,2,10.017333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 37, 59), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 1), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 2), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 3), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 4), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 5), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 6), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 7), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0982.MP4,output_clips\GRMN0982_clip_003.mp4,3,10.012333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 9), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 10), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 11), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 12), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 17), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0982.MP4,output_clips\GRMN0982_clip_004.mp4,4,10.028667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 18), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 19), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 21), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 38, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
